	Title	OAI	Authors	Full Text	Harvest date	DOI	Unnamed: 0	paper_id	ref	citedBy	publish_year
2979	Investigation of the hydrodynamic properties of a new MRI-resistant programmable hydrocephalus shunt	oai:dspace-production:1810/237729	David M. Allin, Marek Czosnyka, Hugh K. Richards, John D. Pickard and Zofia Czosnyka	No	2016-05-18T11:29:50Z	10.1186/1743-8454-5-8	9451258	7D954983	14	6	2008
2980	ERG-associated protein with SET domain (ESET)-Oct4 interaction regulates pluripotency and represses the trophectoderm lineage	oai:dspace-production:1810/237903	Leng-Siew Yeap, Katsuhiko Hayashi and M Azim Surani	No	2016-05-18T11:29:50Z	10.1186/1756-8935-2-12	5628349	7FBF21C1	34	48	2009
2981	Visualising disease progression on multiple variables with vector plots and path plots	oai:dspace-production:1810/237917	Stanley E. Lazic, Sarah L. Mason, Andrew W. Michell and Roger A. Barker	No	2016-05-18T11:29:50Z	10.1186/1471-2288-9-32	118012123	7BE84237	30	59	2009
2982	New tools for self-organized pattern formation	oai:dspace-production:1810/238032		No	2016-05-18T11:29:51Z	10.1186/1752-0509-1-S1-S10	122274626	7BAD3B59	3	29	2007
2983	Age-adjusted Plasmodium falciparum antibody levels in school-aged children are a stable marker of microgeographical variations in exposure to Plasmodium infection	oai:dspace-production:1810/238025	Shona Wilson, Mark Booth, Frances M. Jones, Joseph K. Mwatha, Gachuhi Kimani, Henry Curtis Kariuki, Birgitte J. Vennervald, John H. Ouma, Eric Muchiri and David W. Dunne	No	2016-05-18T11:29:51Z	10.1186/1471-2334-7-67	105520097	80526850	28	40	2007
2984	Relationships among magnitude representation, counting and memory in 4- to 7-year-old children: A developmental study	oai:dspace-production:1810/237867	Fruzsina Soltesz, Denes Szucs and Livia Szucs	No	2016-05-18T11:29:50Z	10.1186/1744-9081-6-13	123180960	7D5B894A	67	75	2010
2985	Construction of networks with intrinsic temporal structure from UK cattle movement data	oai:dspace-production:1810/237981	M Fred Heath, Matthew C Vernon and Cerian R Webb	No	2016-05-18T11:29:51Z	10.1186/1746-6148-4-11	16569808	786465F2	16	32	2008
2986	Randomised controlled trial of the efficacy of aerobic exercise in reducing metabolic risk in healthy older people: The Hertfordshire Physical Activity Trial	oai:dspace-production:1810/237910	Francis M. Finucane, Jessica Horton, Lisa R. Purslow, David B. Savage, S?ren Brage, Herve Besson, Kenneth Horton, Ema De Lucia Rolfe, Alison Sleigh, Stephen J. Sharp, Helen Martin, Avan Ahie Sayer, Cyrus Cooper, Ulf Ekelund, Simon J. Griffin and Nicholas J. Wareham	No	2016-05-18T11:29:50Z	10.1186/1472-6823-9-15	16849202	7E17DD50	65	5	2009
2987	Framingham Stroke Risk Profile and poor cognitive function: a population-based study	oai:dspace-production:1810/237974	David J Llewellyn, Iain A Lang, Jing Xie, Felicia A Huppert, David Melzer and Kenneth M Langa	No	2016-05-18T11:29:51Z	10.1186/1471-2377-8-12	2060006	75F6A91E	24	52	2008
2988	Porcine transcriptome analysis based on 97 non-normalized cDNA libraries and assembly of 1,021,891 expressed sequence tags	oai:dspace-production:1810/238226	Jan Gorodkin, Susanna Cirera, Jakob Hedegaard, Michael J. Gilchrist, Frank Panitz, Claus B. Jorgensen, Karsten Scheibye-Knudsen, Troels Arvin, Steen Lumholdt, Milena Sawera, Trine Green, Bente J. Nielsen, Jakob H. Havgaard, Carina Rosenkilde, Jun Wang, Heng Li, Ruiqiang Li, Bin Liu, Songnian Hu, Wei Dong, Wei Li, Jun Yu, Jian Wang, Hans-Henrik Staerfeltd, Rasmus Wernersson, Lone B. Madsen, Bo Thomsen, Henrik Hornshoj, Zhan Bujie, Xuegang Wang, Xuefei Wang, Lars Bolund, Soren Brunak, Huanming Yang, Christian Bendixen and Merete Fredholm	No	2016-05-18T11:29:52Z	10.1186/gb-2007-8-4-r45	3358098	7E25DD70	43	30	2007
2989	Breaking the waves: improved detection of copy number variation from microarray-based comparative genomic hybridization	oai:dspace-production:1810/237662	John C. Marioni, Natalie P. Thorne, Armand Valsesia, Tomas Fitzgerald, Richard Redon, Heike Fiegler, T. Daniel Andrews, Barbara E. Stranger, Andrew G. Lynch, Emmanouil T. Dermitzakis, Nigel P. Carter, Simon Tavare and Matthew E. Hurles	No	2016-05-18T11:29:49Z	10.1186/gb-2007-8-10-r228	3362784	789A2937	21	127	2007
2990	The association between psychiatric diagnosis and violent re-offending in adult offenders in the community	oai:dspace-production:1810/237937	Martin Grann, John Danesh and Seena Fazel	No	2016-05-18T11:29:51Z	10.1186/1471-244X-8-92	105201842	760D0AF6	20	110	2008
2991	Centrosome polarisation to the immunological synapse directs secretion from cytolytic cells of both the innate and adaptive immune systems.	oai:dspace-production:1810/238556	Jane C. Stinchcombe, Mariolina Salio, Vincenzo Cerundolo, Daniela Pende, Maurizio Arico and Gillian M. Griffiths	No	2016-05-18T11:29:53Z	10.1186/1741-7007-9-45	118255316	7D5B1CCF	30	44	2011
2992	Discovery and identification of a male-killing agent in the Japanese ladybird Propylea japonica (Coleoptera: Coccinellidae)	oai:dspace-production:1810/238931	Tamsin MO Majerus and Michael EN Majerus	No	2016-05-18T11:29:53Z	10.1186/1471-2148-10-37	98139383	7561DB90	24	139	2010
2993	Particle Filtering Applied to Musical Tempo Tracking	oai:dspace-production:1810/240505		No	2016-05-18T11:29:55Z	10.1155/S1110865704408099	92652950	8082EBAB	23	9	2004
2994	Ice-templated structures  for biomedical tissue repair: From physics to final scaffolds	oai:dspace-production:1810/245251	K. M. Pawelec, A Husmann, Serena Michelle Best and Ruth Elizabeth Cameron	No	2016-05-18T11:30:24Z	10.1063/1.4871083	66000843	782A98EC	80	3	2014
2995	Modeling of an Unbonded CFRP Strap Shear Retrofitting System for Reinforced Concrete Beams	oai:dspace-production:1810/244849	Neil A. Hoult and Janet M. Lees	No	2016-05-18T11:30:21Z	10.1061/(ASCE)CC.1943-5614.0000013	119181137	78C0FAD2	6	4	2009
2996	Love and love of self in early modern French writing	oai:dspace-production:1810/244987	Michael Moriarty	No	2016-05-18T11:30:22Z	10.1179/0265106813Z.00000000024	98413915	79BD0ECD	0	0	2013
2997	Flexural Fatigue Performance of CFRP Prestressed Concrete Poles	oai:dspace-production:1810/244872	E. E. Roberts, Janet M. Lees and N. A. Hoult	No	2016-05-18T11:30:21Z	10.1260/1369-4332.15.4.575	102084415	7F4BFA77	2	1	2012
2998	Human T follicular helper and T follicular regulatory cell maintenance is independent of germinal centres	oai:dspace-production:1810/246134	Elizabeth F. Wallin, Elaine C. Jolly, Ond?ej Such?nek, J. Andrew Bradley, Marion Esp?li, David R. W. Jayne, Michelle A. Linterman and Kenneth G. C. Smith	No	2016-05-18T11:30:33Z	10.1182/blood-2014-07-585976	13778708	7B6BFDD5	273	2	2014
2999	Land Value Determination in an Emerging Market: Empirical Evidence from China	oai:dspace-production:1810/246141	Helen X. H. Bao, John L. Glascock, Sherry Z. Zhou and Lei Feng	No	2016-05-18T11:30:33Z	10.1108/IJMF-03-2012-0033	116184603	7B93553A	25	0	2014
3000	Primoridal germ cell specification: a context-dependent cellular differentiation event	oai:dspace-production:1810/246160	Ufuk G?nesdogan, Erna Magn?sd?ttir and M. Azim Surani	No	2016-05-18T11:30:33Z	10.1098/rstb.2013.0543	14169684	7F2CF254	81	4	2014
3001	Primoridal germ cell specification: a context-dependent cellular differentiation event	oai:dspace-production:1810/246160	Ufuk G?nesdogan, Erna Magn?sd?ttir and M. Azim Surani	No	2016-05-18T11:30:33Z	10.1098/rstb.2013.0543	14170999	382F743E	0	1	2014
3002	The example of the IPCC does not vindicate the Value Free Ideal: a reply to Gregor	oai:dspace-production:1810/246084	Stephen John	No	2016-05-18T11:30:32Z	10.1007/s13194-014-0095-4	74171275	7AE7299B	9	1	2014
3003	Binding hotspots of BAZ2B bromodomain: histone interaction revealed by solution NMR driven docking	oai:dspace-production:1810/246091	Fleur M. Ferguson, David M. Dias, Joao P. G. L. M. Rodrigues, Hans Wienk, Alexandre M. J. J. Bonvin, Chris Abell and Alessio Ciulli	No	2016-05-18T11:30:32Z	10.1021/bi500909d	97237901	75C4E66C	28	1	2014
3004	Cobalt Sulphide Microtube Array as Cathode in Photoelectrochemical Water Splitting with Photoanodes	oai:dspace-production:1810/245960	Chia-Yu Lin, Dirk Mersch, David A. Jefferson and Erwin Reisner	No	2016-05-18T11:30:32Z	10.1039/C4SC01811G	125691283	7EE63ECF	29	5	2014
3005	Cleaning of soft-solid soil layers on vertical and horizontal surfaces by stationary coherent impinging liquid jets	oai:dspace-production:1810/245880	D. I. Wilson, P. Atkinson, H. K?hler, M. Mauermann, H. Stoye, K. Suddaby, T. Wang, J. F. Davidson and J. -P. Majschak	No	2016-05-18T11:30:31Z	10.1016/j.ces.2014.01.034	98361092	792D5DFA	15	5	2014
3006	Characteristics and risk perceptions of Ghanaians potentially exposed to bat-borne zoonoses through bushmeat	oai:dspace-production:1810/245988	Alexandra O. Kamins, J. Marcus Rowcliffe, Yaa Ntiamoa-Baidu, Andrew A. Cunningham, James L. N. Wood and Olivier Restif	No	2016-05-18T11:30:32Z	10.1007/s10393-014-0977-0	102337517	7776D999	29	3	2014
3007	Manipulation in U.S. REIT investment performance evaluation: Empirical evidence	oai:dspace-production:1810/246077	Jamie Alcock, John Glascock and Eva Steiner	No	2016-05-18T11:30:32Z	10.1007/s11146-012-9378-8	114285029	77D8C9A8	51	1	2013
3008	The EPIC-InterAct study: a study of the interplay between genetic and lifestyle behavioural factors on the risk of type 2 diabetes in European populations	oai:dspace-production:1810/245978	Nita G. Forouhi and Nicholas J. Wareham	No	2016-05-18T11:30:32Z	10.1007/s13668-014-0098-y	65333002	79F44011	67	0	2014
3009	How to be skilful: opportunistic robustness and normative sensitivity	oai:dspace-production:1810/246905	Andrew Buskell	No	2016-05-18T11:30:39Z	10.1007/s11229-014-0634-8	123698796	771B6C22	30	0	2015
3010	Reconstruction of gross avian genome structure, organization and evolution suggests that the chicken lineage most closely resembles the dinosaur avian ancestor	oai:dspace-production:1810/246912	Michael N. Romanov, Marta Farr?, Pamela E. Lithgow, Katie E. Fowler, Benjamin M. Skinner, Rebecca O?Connor, Gothami Fonseka, Niclas Backstr?m, Yoichi Matsuda, Chizuko Nishida, Peter Houde, Erich D. Jarvis, Hans Ellegren, David W. Burt, Denis M. Larkin and Darren K. Griffin	No	2016-05-18T11:30:39Z	10.1186/1471-2164-15-1060	115155674	80D7BB21	59	45	2014
3011	Single mode terahertz quantum cascade amplifier	oai:dspace-production:1810/246933	Y Ren, R. Wallis, Y. D. Shah, D. S. Jessop, R. Degl'Innocenti, A. Klimont, V. Kamboj, H. E. Beere and D. A. Ritchie	No	2016-05-18T11:30:39Z	10.1063/1.4897438	17076138	7AFCBA63	8	2	2014
3012	Histone H3.3 and its proteolytically processed form drive a cellular senescence program	oai:dspace-production:1810/245911	Luis F. Duarte, Andrew R. J. Young, Zichen Wang, Hsan-Au Wu, Taniya Panda, Yan Kou, Avnish Kapoor, Dan Hasson, Nicholas R. Mills, Avi Ma'ayan, Masashi Narita and Emily Bernstein	No	2016-05-18T11:30:31Z	10.1038/ncomms6210	105401379	762A2A72	40	3	2014
3013	Organizational Improvisation: A Consolidating Review and Framework	oai:dspace-production:1810/245829	All?gre L. Hadida and William Tarvainen	No	2016-05-18T11:30:30Z	10.1111/ijmr.12047	125236161	5FB18772	0	2	2015
3014	Exploiting algal NADPH oxidase for biophotovoltaic energy	oai:dspace-production:1810/246897	Alexander Anderson, Anuphon Laohavisit, Ian K. Blaby, Paolo Bombelli, Christopher J. Howe, Sabeeha S. Merchant, Julia M. Davies and Alison G. Smith	No	2016-05-18T11:30:39Z	10.1111/pbi.12332	100686939	7FB30DF6	23	3	2015
3015	SANTA: quantifying the functional content of molecular networks	oai:dspace-production:1810/245886	Alex J. Cornish and Florian Markowetz	No	2016-05-18T11:30:31Z	10.1371/journal.pcbi.1003808	17265765	7CC4C142	42	6	2014
3016	White-Etching Matter in Bearing Steel. Part I: Controlled Cracking of 52100 Steel	oai:dspace-production:1810/245822	W. Solano-Alvarez and H. K. D. H. Bhadeshia	No	2016-05-18T11:30:27Z	10.1007/s11661-014-2430-y	114448893	7CA91A9C	15	3	2014
3017	Effect of Y-211 particle size on the growth of single grain Y?Ba?Cu?O bulk superconductors	oai:dspace-production:1810/246844	Max Thoma, Yunhua Shi, Tony Dennis, John Durrell and David Cardwell	No	2016-05-18T11:30:38Z	10.1016/j.jcrysgro.2014.11.037	126461191	7AE32312	12	0	2015
3018	Binder free three-dimensional sulphur/few-layer graphene foam cathode with enhanced high-rate capability for rechargeable lithium sulphur batteries	oai:dspace-production:1810/246851	Kai Xi, Piran R. Kidambi, Renjie Chen, Chenlong Gao, Xiaoyu Peng, Caterina Ducati, Stephan Hofmann and R. Vasant Kumar	No	2016-05-18T11:30:38Z	10.1039/C4NR00326H	109748590	7FFB0E63	42	21	2014
3019	Graphene-Passivated Nickel as an Oxidation-Resistant Electrode for Spintronics	oai:dspace-production:1810/246858	Bruno Dlubak, Marie-Blandine Martin, Robert S. Weatherup, Heejun Yang, Cyrile Deranlot, Raoul Blume, Robert Schloegl, Albert Fert, Abdelmadjid Anane, Stephan Hofmann, Pierre Seneor and John Robertson	No	2016-05-18T11:30:38Z	10.1021/nn304424x	11739633	8134AB19	32	25	2012
3020	Fine-scale mapping of the 5q11.2 breast cancer locus reveals at least three independent risk variants regulating MAP3K1	oai:dspace-production:1810/246711	Dylan M. Glubb, Mel J. Maranian, Kyriaki Michailidou, Karen A. Pooley, Kerstin B. Meyer, Siddhartha Kar, Saskia Carlebur, Martin O'Reilly, Joshua A. Betts, Kristine M. Hillman, Susanne Kaufmann, Jonathan Beesley, Sander Canisius, John L. Hopper, Melissa C. Southey, Helen Tsimiklis, Carmel Apicella, Marjanka K. Schmidt, Annegien Broeks, Frans B. Hogervorst, C. Ellen van der Schoot, Kenneth Muir, Artitaya Lophatananon, Sarah Stewart-Brown, Pornthep Siriwanarangsan, Peter A. Fasching, Paolo Peterlongo, Monica Barile, Fabio Capra, Fergus J. Couch, Janet E. Olson, Emily Hallberg, Celine Vachon, Graham G. Giles, Roger L. Milne, Catriona McLean, Christopher A. Haiman, Brian E. Henderson, Fredrick Schumacher, Loic Le Marchand, Jacques Simard, Mark S. Goldberg, France Labr?che, Martine Dumont, Soo Hwang Teo, Cheng Har Yip, Mee-Hoong See, Belinda Cornes, Ching-Yu Cheng, M. Kamran Ikram, Vessela Kristensen, Norwegian Breast Cancer Study, Wei Zheng, Sandra L. Halverson, Martha Shrubsole, Jirong Long, Robert Winqvist, Katri Pylk?s, Arja Jukkola-Vuorinen, Saila Kauppila, Irene L. Andrulis, Julia A. Knight, Gord Glendon, Sandrine Tchatchou, Peter Devilee, Robert A.E.M. Tollenaar, Caroline Seynaeve, Christi J. Van Asperen, Montserrat Garc?a-Closas, Jonine Figueroa, Stephen J. Chanock, Jolanta Lissowska, Kamila Czene, Daniel Klevebring, Hatef Darabi, Mikael Eriksson, Maartje J. Hooning, Antoinette Hollestelle, John W.M. Martens, J. Margriet Coll?e, Per Hall, Jingmei Li, Keith Humphreys, Xiao-Ou Shu, Wei Lu, Yu-Tang Gao, Hui Cai, Angela Cox, Simon S. Cross, Malcolm W.R. Reed, William Blot, Lisa B. Signorello, Qiuyin Cai, Mitul Shah, Maya Ghoussaini, Daehee Kang, Ji-Yeob Choi, Sue K. Park, Dong-Young Noh, Mikael Hartman, Hui Miao, Wei Yen Lim, Anthony Tang, Ute Hamann, Diana Torres, Anna Jakubowska, Jan Lubinski, Katarzyna Jaworska, Katarzyna Durda, Suleeporn Sangrajrang, Valerie Gaborieau, Paul Brennan, James McKay, Curtis Olswold, Susan Slager, Amanda E. Toland, Drakoulis Yannoukakos, Chen-Yang Shen, Pei-Ei Wu, Jyh-Cherng Yu, Ming-Feng Hou, Anthony Swerdlow, Alan Ashworth, Nick Orr, Michael Jones and Guillermo Pita	No	2016-05-18T11:30:37Z	10.1016/j.ajhg.2014.11.009	98006983	8157EC40	36	0	2015
3021	Smuggling India: Deconstructing Western India?s Illicit Export Trade, 1818-1870	oai:dspace-production:1810/246788	Kate Boehme	No	2016-05-18T11:30:38Z	10.1017/S1356186315000334	70282028	7D032796	0	0	2015
3022	Assessing the environmental sustainability of biofuels	oai:dspace-production:1810/246694	Elena Kazamia and Alison G. Smith	No	2016-05-18T11:30:37Z	10.1016/j.tplants.2014.08.001	14218361	76B70969	6	1	2014
3023	Dry-Mass Sensing for Microfluidics	oai:dspace-production:1810/246726	T. M?ller, D. A. White and T. P. J. Knowles	No	2016-05-18T11:30:37Z	10.1063/1.4902131	17130199	782CD076	38	0	2014
3024	Digital Color in Cellulose Nanocrystal Films	oai:dspace-production:1810/247038	Ahu Gu?mrah Dumanli, Hanne M. van der Kooij, Gen Kamita, Erwin Reisner, Jeremy J. Baumberg, Ullrich Steiner and Silvia Vignolini	No	2016-05-18T11:30:43Z	10.1021/am501995e	116642880	77B6712E	20	4	2014
3025	Time-dependent performance of soil mix technology stabilised/ solidified contaminated site soils	oai:dspace-production:1810/247056	Fei Wang, Hailing Wang and Abir Al-Tabbaa	No	2016-05-18T11:30:43Z	10.1016/j.jhazmat.2015.01.007	18187611	78563E54	27	2	2015
3026	The Response of Embedded Strain Sensors in Concrete Beams Subjected to Thermal Loading	oai:dspace-production:1810/246982	Yu Ge, Mohammed Z. E. B. Elshafie, Samir Dirar and Campbell R. Middleton	No	2016-05-18T11:30:42Z	10.1016/j.conbuildmat.2014.07.102	123304578	76B1141E	7	4	2014
3027	Addressing resource over-exploitation via cooperative institutions: Insights from sector level technology roadmapping	oai:dspace-production:1810/246974	Elliott More, Dr. Robert Phaal and David Probert	No	2016-05-18T11:30:42Z	10.1016/j.procir.2014.07.108	31837299	799EF499	26	0	2015
3028	Characterising the Disintegration Properties of Tablets in Opaque Media Using Texture Analysis	oai:dspace-production:1810/248113	Rebekah L. Scheuerle, Stephen E. Gerrard, Richard A. Kendall, Catherine Tuleu, Nigel K. H. Slater and Krishnaa T. Mahbubani	No	2016-05-18T11:30:54Z	10.1016/j.ijpharm.2015.03.023	101802005	792E6A60	18	0	2015
3029	A risk prediction algorithm for ovarian cancer incorporating BRCA1, BRCA2, common alleles and other familial effects	oai:dspace-production:1810/248106	Sarah Jervis, Honglin Song, Andrew Lee, Ed Dicks, Patricia Harrington, Caroline Baynes, Ranjit Manchanda, Douglas F. Easton, Ian Jacobs, Paul D. P. Pharoah and Antonis C. Antoniou	No	2016-05-18T11:30:53Z	10.1136/jmedgenet-2015-103077	105635288	80B0E8DF	33	4	2015
3030	The influence of intercalated oxygen on the properties of graphene on polycrystalline Cu under various environmental conditions	oai:dspace-production:1810/247140	Raoul Blume, Piran R. Kidambi, Bernhard C. Bayer, Robert S. Weatherup, Zhu-Jun Wang, Gisela Weinberg, Marc-Georg Willinger, Mark Greiner, Stephan Hofmann, Axel Knop-Gericke and Robert Schl?gl	No	2016-05-18T11:30:43Z	10.1039/C4CP04025B	99746420	7DFC368D	55	4	2014
3031	Antigenic Variation of Clade 2.1 H5N1 Virus Is Determined by a Few Amino Acid Substitutions Immediately Adjacent to the Receptor Binding Site	oai:dspace-production:1810/247017	Bj?rn F. Koel, Stefan van der Vliet, David F. Burke, Theo M. Bestebroer, Eny E. Bharoto, I. Wayan W. Yasa, Inna Herliana, Brigitta Laksono, Kemin Xu, Eugene Skepner, Colin A. Russell, Guus F. Rimmelzwaan, Daniel R. Perez, Albert D. M. E. Osterhaus, Derek J. Smith, Teguh Y. Prajitno and Ron A. M. Fouchier	No	2016-05-18T11:30:43Z	10.1128/mBio.01070-14	125422603	7BC51652	24	7	2014
